token,normed_token,pos_tags,stemmed_token,lemma_token,class,ent_text,ent_iob,ent_type,ent_desc
destination,destination,"('destination', 'NN')",destin,destination,description,destination,O,,
small,small,"('small', 'JJ')",small,small,description,small,O,,
village,village,"('village', 'NN')",villag,village,description,village,O,,
remains,remains,"('remains', 'VBZ')",remain,remain,description,remains,O,,
largely,largely,"('largely', 'RB')",larg,largely,description,largely,O,,
unspoilt,unspoilt,"('unspoilt', 'JJ')",unspoilt,unspoilt,description,unspoilt,O,,
mountainous,mountainous,"('mountainous', 'JJ')",mountain,mountainous,description,mountainous,O,,
scenery,scenery,"('scenery', 'NN')",sceneri,scenery,description,scenery,O,,
spectacular,spectacular,"('spectacular', 'JJ')",spectacular,spectacular,description,spectacular,O,,
approach,approach,"('approach', 'NN')",approach,approach,description,approach,O,,
genteel,genteel,"('genteel', 'NN')",genteel,genteel,description,genteel,O,,
resort,resort,"('resort', 'NN')",resort,resort,description,resort,O,,
Riva,riva,"('riva', 'NN')",riva,riva,description,Riva,O,,
del,del,"('del', 'NN')",del,del,description,del,O,,
Garda,garda,"('garda', 'NN')",garda,garda,description,Garda,O,,
head,head,"('head', 'NN')",head,head,description,head,O,,
lake,lake,"('lake', 'NN')",lake,lake,description,lake,O,,
handsome,handsome,"('handsome', 'JJ')",handsom,handsome,description,handsome,O,,
town,town,"('town', 'NN')",town,town,description,town,O,,
long,long,"('long', 'JJ')",long,long,description,long,O,,
history,history,"('history', 'NN')",histori,history,description,history,O,,
focal,focal,"('focal', 'JJ')",focal,focal,description,focal,O,,
point,point,"('point', 'NN')",point,point,description,point,O,,
sports,sports,"('sports', 'NNS')",sport,sport,description,sports,O,,
water,water,"('water', 'NN')",water,water,description,water,O,,
ridges,ridges,"('ridges', 'NNS')",ridg,ridge,description,ridges,O,,
Monte,monte,"('monte', 'NN')",mont,monte,description,Monte,O,,
Baldo,baldo,"('baldo', 'NN')",baldo,baldo,description,Baldo,O,,
tops,tops,"('tops', 'VBZ')",top,top,description,tops,O,,
main,main,"('main', 'JJ')",main,main,description,main,O,,
resorts,resorts,"('resorts', 'NNS')",resort,resort,description,resorts,O,,
Lake,lake,"('lake', 'NN')",lake,lake,description,Lake,B,LOC,"Non-GPE locations, mountain ranges, bodies of water"
Garda,garda,"('garda', 'NN')",garda,garda,description,Garda,I,LOC,"Non-GPE locations, mountain ranges, bodies of water"
eastern,eastern,"('eastern', 'JJ')",eastern,eastern,description,eastern,O,,
shore,shore,"('shore', 'NN')",shore,shore,description,shore,O,,
struggle,struggle,"('struggle', 'NN')",struggl,struggle,description,struggle,O,,
match,match,"('match', 'VB')",match,match,description,match,O,,
charm,charm,"('charm', 'NN')",charm,charm,description,charm,O,,
villages,villages,"('villages', 'NNS')",villag,village,description,villages,O,,
opposite,opposite,"('opposite', 'VBP')",opposit,opposite,description,opposite,O,,
Aim,aim,"('aim', 'NN')",aim,aim,description,Aim,O,,
Torbole,torbole,"('torbole', 'NN')",torbol,torbole,description,Torbole,O,,
outdoors,outdoors,"('outdoors', 'NNS')",outdoor,outdoors,description,outdoors,O,,
enthusiast,enthusiast,"('enthusiast', 'VBP')",enthusiast,enthusiast,description,enthusiast,O,,
south,south,"('south', 'JJ')",south,south,description,south,O,,
very,very,"('very', 'RB')",veri,very,description,very,O,,
